tau,I2,b1,q_analytic,q_DP,diff,dispatch_analytic,dispatch_DP,q_circ,S,Cf,S_minus_Cf,N_profitable,m_c,retained_DP,retained_predicted
1.5,6,7,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,8,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,9,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,10,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,11,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,12,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,13,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,14,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,15,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,16,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,17,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,18,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,19,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,20,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,21,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,22,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,23,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,24,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,25,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,26,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,27,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,28,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,29,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,6,30,6,6,0,1,1,6,33.9922,8.0,25.9922,6,1,0,0
1.5,7,1,1,0,-1,1,0,1,9.1403,8.0,1.1403,7,1,7,6
1.5,7,2,2,0,-2,1,0,2,17.8863,8.0,9.8863,7,1,7,5
1.5,7,3,3,0,-3,1,0,3,25.9392,8.0,17.9392,7,1,7,4
1.5,7,4,4,4,0,1,1,4,32.9004,8.0,24.9004,7,1,3,3
1.5,7,5,5,5,0,1,1,5,38.3269,8.0,30.3269,7,1,2,2
1.5,7,6,6,6,0,1,1,6,41.8251,8.0,33.8251,7,1,1,1
1.5,7,7,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,8,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,9,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,10,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,11,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,12,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,13,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,14,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,15,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,16,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,17,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,18,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,19,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,20,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,21,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,22,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,23,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,24,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,25,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,26,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,27,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,28,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,29,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,7,30,7,7,0,1,1,7,43.1325,8.0,35.1325,7,1,0,0
1.5,8,1,1,0,-1,1,0,1,9.3423,8.0,1.3423,8,1,8,7
1.5,8,2,2,0,-2,1,0,2,18.4826,8.0,10.4826,8,1,8,6
1.5,8,3,3,3,0,1,1,3,27.2287,8.0,19.2287,8,1,5,5
1.5,8,4,4,4,0,1,1,4,35.2815,8.0,27.2815,8,1,4,4
1.5,8,5,5,5,0,1,1,5,42.2427,8.0,34.2427,8,1,3,3
1.5,8,6,6,6,0,1,1,6,47.6692,8.0,39.6692,8,1,2,2
1.5,8,7,7,7,0,1,1,7,51.1674,8.0,43.1674,8,1,1,1
1.5,8,8,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,9,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,10,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,11,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,12,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,13,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,14,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,15,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,16,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,17,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,18,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,19,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,20,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,21,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,22,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,23,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,24,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,25,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,26,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,27,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,28,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,29,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,8,30,8,8,0,1,1,8,52.4748,8.0,44.4748,8,1,0,0
1.5,9,1,1,0,-1,1,0,1,9.4362,8.0,1.4362,9,1,9,8
1.5,9,2,2,0,-2,1,0,2,18.7786,8.0,10.7786,9,1,9,7
1.5,9,3,3,3,0,1,1,3,27.9188,8.0,19.9188,9,1,6,6
1.5,9,4,4,4,0,1,1,4,36.6649,8.0,28.6649,9,1,5,5
1.5,9,5,5,5,0,1,1,5,44.7178,8.0,36.7178,9,1,4,4
1.5,9,6,6,6,0,1,1,6,51.6789,8.0,43.6789,9,1,3,3
1.5,9,7,7,7,0,1,1,7,57.1054,8.0,49.1054,9,1,2,2
1.5,9,8,8,8,0,1,1,8,60.6036,8.0,52.6036,9,1,1,1
1.5,9,9,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,10,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,11,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,12,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,13,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,14,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,15,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,16,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,17,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,18,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,19,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,20,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,21,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,22,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,23,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,24,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,25,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,26,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,27,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,28,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,29,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,9,30,9,9,0,1,1,9,61.911,8.0,53.911,9,1,0,0
1.5,10,1,1,0,-1,1,0,1,9.4761,8.0,1.4761,10,1,10,9
1.5,10,2,2,0,-2,1,0,2,18.9124,8.0,10.9124,10,1,10,8
1.5,10,3,3,3,0,1,1,3,28.2547,8.0,20.2547,10,1,7,7
1.5,10,4,4,4,0,1,1,4,37.395,8.0,29.395,10,1,6,6
1.5,10,5,5,5,0,1,1,5,46.141,8.0,38.141,10,1,5,5
1.5,10,6,6,6,0,1,1,6,54.1939,8.0,46.1939,10,1,4,4
1.5,10,7,7,7,0,1,1,7,61.1551,8.0,53.1551,10,1,3,3
1.5,10,8,8,8,0,1,1,8,66.5816,8.0,58.5816,10,1,2,2
1.5,10,9,9,9,0,1,1,9,70.0797,8.0,62.0797,10,1,1,1
1.5,10,10,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,11,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,12,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,13,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,14,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,15,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,16,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,17,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,18,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,19,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,20,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,21,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,22,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,23,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,24,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,25,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,26,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,27,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,28,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,29,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,10,30,10,10,0,1,1,10,71.3872,8.0,63.3872,10,1,0,0
1.5,11,1,1,0,-1,1,0,1,9.4917,8.0,1.4917,11,1,11,10
1.5,11,2,2,0,-2,1,0,2,18.9678,8.0,10.9678,11,1,11,9
1.5,11,3,3,3,0,1,1,3,28.4041,8.0,20.4041,11,1,8,8
1.5,11,4,4,4,0,1,1,4,37.7464,8.0,29.7464,11,1,7,7
1.5,11,5,5,5,0,1,1,5,46.8867,8.0,38.8867,11,1,6,6
1.5,11,6,6,6,0,1,1,6,55.6327,8.0,47.6327,11,1,5,5
1.5,11,7,7,7,0,1,1,7,63.6856,8.0,55.6856,11,1,4,4
1.5,11,8,8,8,0,1,1,8,70.6468,8.0,62.6468,11,1,3,3
1.5,11,9,9,9,0,1,1,9,76.0733,8.0,68.0733,11,1,2,2
1.5,11,10,10,10,0,1,1,10,79.5714,8.0,71.5714,11,1,1,1
1.5,11,11,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,12,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,13,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,14,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,15,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,16,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,17,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,18,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,19,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,20,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,21,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,22,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,23,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,24,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,25,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,26,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,27,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,28,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,29,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,11,30,11,11,0,1,1,11,80.8788,8.0,72.8788,11,1,0,0
1.5,12,1,1,0,-1,1,0,1,9.4973,8.0,1.4973,12,1,12,11
1.5,12,2,2,0,-2,1,0,2,18.989,8.0,10.989,12,1,12,10
1.5,12,3,3,3,0,1,1,3,28.4651,8.0,20.4651,12,1,9,9
1.5,12,4,4,4,0,1,1,4,37.9014,8.0,29.9014,12,1,8,8
1.5,12,5,5,5,0,1,1,5,47.2437,8.0,39.2437,12,1,7,7
1.5,12,6,6,6,0,1,1,6,56.384,8.0,48.384,12,1,6,6
1.5,12,7,7,7,0,1,1,7,65.13,8.0,57.13,12,1,5,5
1.5,12,8,8,8,0,1,1,8,73.1829,8.0,65.1829,12,1,4,4
1.5,12,9,9,9,0,1,1,9,80.1441,8.0,72.1441,12,1,3,3
1.5,12,10,10,10,0,1,1,10,85.5706,8.0,77.5706,12,1,2,2
1.5,12,11,11,11,0,1,1,11,89.0687,8.0,81.0687,12,1,1,1
1.5,12,12,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,13,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,14,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,15,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,16,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,17,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,18,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,19,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,20,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,21,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,22,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,23,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,24,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,25,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,26,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,27,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,28,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,29,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,12,30,12,12,0,1,1,12,90.3761,8.0,82.3761,12,1,0,0
1.5,13,1,1,0,-1,1,0,1,9.4992,8.0,1.4992,13,1,13,12
1.5,13,2,2,0,-2,1,0,2,18.9965,8.0,10.9965,13,1,13,11
1.5,13,3,3,3,0,1,1,3,28.4882,8.0,20.4882,13,1,10,10
1.5,13,4,4,4,0,1,1,4,37.9643,8.0,29.9643,13,1,9,9
1.5,13,5,5,5,0,1,1,5,47.4005,8.0,39.4005,13,1,8,8
1.5,13,6,6,6,0,1,1,6,56.7429,8.0,48.7429,13,1,7,7
1.5,13,7,7,7,0,1,1,7,65.8831,8.0,57.8831,13,1,6,6
1.5,13,8,8,8,0,1,1,8,74.6292,8.0,66.6292,13,1,5,5
1.5,13,9,9,9,0,1,1,9,82.6821,8.0,74.6821,13,1,4,4
1.5,13,10,10,10,0,1,1,10,89.6432,8.0,81.6432,13,1,3,3
1.5,13,11,11,11,0,1,1,11,95.0697,8.0,87.0697,13,1,2,2
1.5,13,12,12,12,0,1,1,12,98.5679,8.0,90.5679,13,1,1,1
1.5,13,13,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,14,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,15,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,16,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,17,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,18,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,19,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,20,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,21,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,22,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,23,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,24,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,25,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,26,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,27,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,28,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,29,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,13,30,13,13,0,1,1,13,99.8753,8.0,91.8753,13,1,0,0
1.5,14,1,1,0,-1,1,0,1,9.4998,8.0,1.4998,14,1,14,13
1.5,14,2,2,0,-2,1,0,2,18.9989,8.0,10.9989,14,1,14,12
1.5,14,3,3,3,0,1,1,3,28.4962,8.0,20.4962,14,1,11,11
1.5,14,4,4,4,0,1,1,4,37.9879,8.0,29.9879,14,1,10,10
1.5,14,5,5,5,0,1,1,5,47.4641,8.0,39.4641,14,1,9,9
1.5,14,6,6,6,0,1,1,6,56.9003,8.0,48.9003,14,1,8,8
1.5,14,7,7,7,0,1,1,7,66.2426,8.0,58.2426,14,1,7,7
1.5,14,8,8,8,0,1,1,8,75.3829,8.0,67.3829,14,1,6,6
1.5,14,9,9,9,0,1,1,9,84.129,8.0,76.129,14,1,5,5
1.5,14,10,10,10,0,1,1,10,92.1819,8.0,84.1819,14,1,4,4
1.5,14,11,11,11,0,1,1,11,99.143,8.0,91.143,14,1,3,3
1.5,14,12,12,12,0,1,1,12,104.5695,8.0,96.5695,14,1,2,2
1.5,14,13,13,13,0,1,1,13,108.0677,8.0,100.0677,14,1,1,1
1.5,14,14,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,15,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,16,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,17,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,18,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,19,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,20,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,21,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,22,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,23,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,24,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,25,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,26,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,27,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,28,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,29,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,14,30,14,14,0,1,1,14,109.3751,8.0,101.3751,14,1,0,0
1.5,15,1,1,0,-1,1,0,1,9.4999,8.0,1.4999,15,1,15,14
1.5,15,2,2,0,-2,1,0,2,18.9997,8.0,10.9997,15,1,15,13
1.5,15,3,3,3,0,1,1,3,28.4989,8.0,20.4989,15,1,12,12
1.5,15,4,4,4,0,1,1,4,37.9962,8.0,29.9962,15,1,11,11
1.5,15,5,5,5,0,1,1,5,47.4879,8.0,39.4879,15,1,10,10
1.5,15,6,6,6,0,1,1,6,56.964,8.0,48.964,15,1,9,9
1.5,15,7,7,7,0,1,1,7,66.4002,8.0,58.4002,15,1,8,8
1.5,15,8,8,8,0,1,1,8,75.7426,8.0,67.7426,15,1,7,7
1.5,15,9,9,9,0,1,1,9,84.8828,8.0,76.8828,15,1,6,6
1.5,15,10,10,10,0,1,1,10,93.6289,8.0,85.6289,15,1,5,5
1.5,15,11,11,11,0,1,1,11,101.6818,8.0,93.6818,15,1,4,4
1.5,15,12,12,12,0,1,1,12,108.6429,8.0,100.6429,15,1,3,3
1.5,15,13,13,13,0,1,1,13,114.0694,8.0,106.0694,15,1,2,2
1.5,15,14,14,14,0,1,1,14,117.5676,8.0,109.5676,15,1,1,1
1.5,15,15,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,16,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,17,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,18,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,19,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,20,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,21,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,22,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,23,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,24,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,25,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,26,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,27,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,28,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,29,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,15,30,15,15,0,1,1,15,118.875,8.0,110.875,15,1,0,0
1.5,16,1,1,0,-1,1,0,1,9.5,8.0,1.5,16,1,16,15
1.5,16,2,2,0,-2,1,0,2,18.9999,8.0,10.9999,16,1,16,14
1.5,16,3,3,3,0,1,1,3,28.4997,8.0,20.4997,16,1,13,13
1.5,16,4,4,4,0,1,1,4,37.9989,8.0,29.9989,16,1,12,12
1.5,16,5,5,5,0,1,1,5,47.4962,8.0,39.4962,16,1,11,11
1.5,16,6,6,6,0,1,1,6,56.9879,8.0,48.9879,16,1,10,10
1.5,16,7,7,7,0,1,1,7,66.464,8.0,58.464,16,1,9,9
1.5,16,8,8,8,0,1,1,8,75.9002,8.0,67.9002,16,1,8,8
1.5,16,9,9,9,0,1,1,9,85.2425,8.0,77.2425,16,1,7,7
1.5,16,10,10,10,0,1,1,10,94.3828,8.0,86.3828,16,1,6,6
1.5,16,11,11,11,0,1,1,11,103.1289,8.0,95.1289,16,1,5,5
1.5,16,12,12,12,0,1,1,12,111.1818,8.0,103.1818,16,1,4,4
1.5,16,13,13,13,0,1,1,13,118.1429,8.0,110.1429,16,1,3,3
1.5,16,14,14,14,0,1,1,14,123.5694,8.0,115.5694,16,1,2,2
1.5,16,15,15,15,0,1,1,15,127.0676,8.0,119.0676,16,1,1,1
1.5,16,16,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,17,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,18,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,19,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,20,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,21,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,22,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,23,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,24,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,25,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,26,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,27,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,28,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,29,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,16,30,16,16,0,1,1,16,128.375,8.0,120.375,16,1,0,0
1.5,17,1,1,0,-1,1,0,1,9.5,8.0,1.5,17,1,17,16
1.5,17,2,2,0,-2,1,0,2,19.0,8.0,11.0,17,1,17,15
1.5,17,3,3,3,0,1,1,3,28.4999,8.0,20.4999,17,1,14,14
1.5,17,4,4,4,0,1,1,4,37.9997,8.0,29.9997,17,1,13,13
1.5,17,5,5,5,0,1,1,5,47.4989,8.0,39.4989,17,1,12,12
1.5,17,6,6,6,0,1,1,6,56.9962,8.0,48.9962,17,1,11,11
1.5,17,7,7,7,0,1,1,7,66.4878,8.0,58.4878,17,1,10,10
1.5,17,8,8,8,0,1,1,8,75.964,8.0,67.964,17,1,9,9
1.5,17,9,9,9,0,1,1,9,85.4002,8.0,77.4002,17,1,8,8
